,MRK,NVAX,NVTA,BMRN,CTMX,BPMC,SGEN,ICLR,GILD,VXRT,EVT,ALLO,ALT,EXEL,DTIL,SAN,AGEN,MRNA,BLUE,INO,ZIOP,MTEM,MGNX,GH,EDIT,NSTG,ALNY,IQV,CRL,TXG,AMGN,SWTX,TCRR,IBRX,EXAS,ISEE,ADAP,SGMO,RAPT,REGN,FATE,TECH,QGEN,BIIB,PSNL,BGNE,ARCT,FGEN,LGND,BCRX,GMAB,VRTX,SYRS,ILMN,NTLA,VIR,CRSP,INCY,NTRA,TWST,BNTX,BBH,IDNA
2017-08-04,52.8544643742,20.2,10.34,89.7,13.62,48.66,49.16,103.95,62.6706842382,,15.8399762666,,68.4,26.66,,5.74240167554,4.02,,61.560880829,5.63,5.82,6.28,17.28,,17.06,15.46,82.44,90.42,99.53,,152.714391132,,,5.9,38.69,2.54,5.43,8.65,,468.76,2.94,112.187546068,32.11,288.27,,72.31,7.56,35.0,122.06,5.1,22.416,154.54,22.13,194.47,16.1,,18.4,128.7,8.29,,,127.287941232,
2017-08-07,52.6366805273,19.202,10.12,89.05,13.65,49.55,48.88,104.56,62.9105392353,,15.8399762666,,72.0,26.69,,5.76751421931,3.79,,63.8924870466,5.64,5.96,6.1,17.02,,18.61,15.27,82.93,91.19,99.6,,153.355642243,,,5.99,39.2,2.71,5.52,8.7,,470.1,2.8,113.053220734,32.09,291.01,,77.36,7.56,33.4,121.83,4.42,22.264,156.47,23.75,199.58,16.36,,18.5,132.0,8.02,,,127.966154973,
2017-08-08,52.2011128336,19.424,9.23,85.46,14.78,49.3,49.06,104.73,62.764912987,,15.8686459069,,72.0,27.2,,5.71728913177,3.85,,63.0505181347,5.43,5.71,6.0,16.75,,18.86,15.3,81.44,90.67,98.36,,152.573842944,,,6.22,38.26,2.66,5.47,8.7,,469.68,2.88,110.485376781,31.45,289.26,,78.4,7.14,49.5,128.97,4.49,21.9,153.26,22.81,197.61,16.61,,18.74,130.7,8.16,,,126.37382706,
2017-08-09,52.3435099643,19.8,9.22,85.16,14.4,47.95,48.72,104.88,63.3045867305,,15.7109628852,,67.5,27.19,,5.66706404422,3.65,,62.8238341969,5.63,5.72,5.85,16.44,,17.98,13.68,80.52,90.1,98.36,,152.450863279,,,6.13,37.25,2.66,5.3,8.45,,474.09,3.03,111.31214472,31.66,288.74,,77.3,7.14,43.65,126.97,4.51,22.4,152.58,22.84,199.23,16.42,,17.57,130.08,10.35,,,126.491777276,
2017-08-10,52.0838446084,19.6,9.11,81.96,13.85,46.96,46.2,102.02,62.276636743,,15.2020767699,,68.7,26.45,,5.45779284614,3.48,,58.3225388601,5.49,5.45,5.97,15.83,,19.72,13.88,75.94,87.57,96.72,,148.550651046,,,5.665,37.05,2.56,5.12,9.5,,460.08,2.81,113.55900818,31.02,281.15,,72.64,7.21,41.1,124.98,4.31,20.988,148.54,21.05,194.65,16.19,,17.8,122.12,10.11,,,122.756687108,
2017-08-11,52.2513706444,19.966,9.19,82.4,13.98,46.11,46.32,101.4,62.0196492461,,15.3454249714,,69.9,26.51,,5.41593860652,3.55,,60.8484455959,5.56,5.51,5.88,16.24,,21.95,14.07,78.22,88.91,97.97,,148.831747423,,,5.87,37.76,2.55,5.11,10.25,,466.59,2.98,114.32741603,31.49,283.68,,71.02,7.28,41.65,125.12,4.53,20.988,153.78,21.81,194.25,16.93,,19.22,124.1,10.62,,,123.670801281,
2017-08-14,52.4942833967,20.6,9.9,83.17,14.64,45.8,45.92,102.58,62.3708654918,,15.4529361225,,69.3,26.74,,5.52475962952,3.77,,62.5647668394,5.64,5.51,5.3,16.53,,23.16,14.25,79.64,89.99,98.15,,150.799422063,,,5.88,38.74,2.71,5.16,11.6,,474.54,3.09,114.259329258,31.63,286.05,,71.35,7.315,44.05,126.92,4.57,20.988,154.49,22.9,194.8,17.1,,19.68,126.28,11.01,,,124.820815885,
2017-08-15,52.3518862661,20.2,9.68,83.08,14.0,45.99,46.83,102.15,62.6364192386,,15.5246102233,,62.7,26.91,,5.5163887816,3.71,,62.8562176166,5.64,5.51,5.0,16.62,,20.65,13.92,80.37,91.53,98.58,,150.377777498,,,5.75,39.04,2.72,5.18,11.2,,472.57,3.18,113.831355266,31.36,287.92,,69.97,7.14,41.3,127.02,4.37,20.988,152.72,22.33,193.92,16.55,,19.35,126.37,10.78,,,124.673378115,
2017-08-16,52.5194123021,20.2,9.77,83.07,13.92,45.39,47.17,102.44,62.8334429862,,15.5317776334,,65.1,26.78,,5.54150132537,3.65,,62.8886010363,5.52,5.34,5.18,16.39,,20.74,13.87,81.35,92.59,99.38,,151.571673049,,,5.65,38.66,2.8,5.14,10.6,,468.54,3.14,115.377897647,31.47,294.08,,70.02,7.07,40.75,127.54,4.26,21.628,151.37,20.93,194.15,16.49,,18.86,124.34,11.27,,,124.869961808,
2017-08-17,51.7990503471,19.792,9.55,80.98,14.04,42.75,46.37,105.19,61.9682517467,,15.4457687125,,61.2,26.88,,5.34060097521,3.51,,60.3950777202,5.36,5.15,5.24,15.83,,18.8,13.91,80.28,91.7,99.71,,148.405638919,,,5.55,37.46,2.75,5.22,10.25,,464.02,3.02,115.046295912,31.44,284.42,,69.21,7.14,41.0,126.62,4.1,21.628,148.54,20.2,191.2,15.85,,18.42,121.74,11.12,,,122.815662216,
2017-08-18,51.505879784,20.0,9.6,80.92,13.53,42.37,46.3,104.99,61.7712279991,,15.5246102233,,61.5,26.33,,5.4075677586,3.57,,59.8769430052,5.45,4.99,5.23,15.52,,17.83,13.88,81.42,91.55,99.98,,147.94576804,,,5.44,37.87,2.8,5.05,9.9,,467.98,2.88,114.987777959,31.25,281.77,,66.19,7.14,41.0,126.26,4.1,21.03,148.13,20.17,189.32,15.16,,18.34,121.19,11.19,,,122.373348907,
2017-08-21,51.9079422705,20.0,9.6,80.6,13.89,42.42,46.2,105.3,62.190974244,,15.4386013024,,60.6,26.37,,5.39082606275,3.61,,60.0064766839,5.46,5.04,5.09,15.52,,17.82,14.06,84.68,93.08,101.21,,148.715167396,,,5.3,38.69,2.79,4.93,9.9,,469.74,2.88,115.563204499,31.52,283.15,,66.86,6.9993,41.25,126.55,4.21,20.922,149.01,19.42,190.68,16.75,,18.35,120.89,11.34,,,122.835320585,
2017-08-22,52.2848758516,20.0,9.81,81.46,14.76,47.77,47.5,107.89,62.8248767363,,15.5353613384,,65.379,27.0,,5.41593860652,3.58,,61.8199481865,5.56,5.44,5.11,16.26,,18.41,14.34,85.8,94.73,103.98,,150.40430851,,,5.41,40.52,2.74,5.04,10.25,,478.65,3.0,116.479985765,31.7,286.72,,70.03,7.07,41.4,127.97,4.38,21.218,155.48,19.72,194.76,17.11,,18.37,123.86,11.64,,,125.011502067,
2017-08-23,52.058715703,20.8,10.04,81.4,15.47,50.77,47.65,106.78,63.1675267321,,15.5425770195,,67.8,26.79,,5.39082606275,3.59,,62.079015544,5.55,5.4,5.17,16.41,,18.45,14.13,84.81,94.11,103.66,,149.458035739,,,5.21,40.39,2.8,5.24,10.45,,477.15,2.99,116.128878046,31.58,282.64,,68.76,7.07,41.2,126.88,4.42,20.808,153.25,19.81,193.62,17.43,,18.41,123.65,11.35,,,124.290039914,
2017-08-24,52.5277886039,20.8,10.4,82.45,15.4,51.78,47.88,107.51,63.4073817292,,15.4487731656,,65.1,27.32,,5.42430945444,3.71,,63.8601036269,5.79,5.72,5.2,17.48,,19.51,14.54,83.99,95.11,104.99,,150.298184461,,,5.53,41.09,2.85,5.25,10.65,,485.26,3.09,116.977388367,31.57,285.45,,69.93,7.14,43.0,126.84,4.83,22.86,156.08,19.83,193.96,17.67,,19.35,123.82,11.64,,,125.361421041,
2017-08-25,52.7204435454,21.2,9.84,81.88,15.96,50.2,47.2,108.23,63.2103579816,,15.5209299763,,65.1,27.16,,5.46616369406,3.65,,63.3743523316,5.61,5.71,5.3675,16.97,,19.1,14.68,83.32,98.82,105.03,,150.112467375,,,5.4,39.96,2.85,5.21,10.7,,477.8,3.08,117.006647343,31.54,285.06,,68.81,7.14,42.8,124.05,4.58,22.428,153.27,19.85,192.19,17.46,,19.5,121.76,11.6,,,124.83064507,
2017-08-28,53.0387430139,21.6,9.79,82.58,15.99,52.32,48.76,109.88,63.9813204722,,15.492067252,,72.9,27.32,,5.44105115029,3.71,,68.8471502591,5.73,6.13,5.14,17.17,,20.73,14.88,83.2,95.55,105.81,,151.916576209,,,5.78,41.18,2.91,6.0,11.5,,479.22,3.22,118.752432946,31.66,292.3,,68.67,7.21,43.5,124.19,4.94,22.9286,153.4,20.02,197.05,20.82,,19.69,123.54,12.23,,,126.09860989,
2017-08-29,52.8712169778,21.2,9.66,82.98,16.62,52.96,49.25,111.99,64.8807767113,,15.6075181491,,80.4,27.56,,5.44105115029,3.73,,66.3212435233,5.95,6.46,5.39,17.84,,20.88,15.12,82.52,96.0,106.43,,152.314541393,,,5.7,40.28,2.96,6.01,12.8,,479.03,3.67,118.830456883,31.63,293.58,,69.48,7.07,44.85,126.89,5.06,23.2555,152.89,20.09,195.94,19.94,,19.84,124.97,12.0,,,126.295193583,
2017-08-30,52.8712169778,21.2,9.65,87.65,17.13,51.87,49.78,112.51,69.5836479041,,15.6147338301,,75.0,28.28,,5.39082606275,3.68,,72.8626943005,5.86,6.19,5.39,18.04,,21.26,15.47,83.14,95.79,106.8,,153.57034264,,,5.67,40.76,3.0,6.23,12.85,,487.12,3.97,117.66009782,31.6,303.75,,68.86,7.07,46.45,126.93,4.97,22.924,156.29,19.99,199.74,19.87,,20.66,138.27,12.02,,,129.469037306,
2017-08-31,53.4910633112,21.0,9.82,90.19,17.28,54.22,52.53,113.39,71.7080778783,,15.6796749597,,75.6,29.24,,5.44942199821,3.69,,80.8613989637,5.94,6.39,5.76,18.91,,21.11,15.45,85.73,96.03,108.8,,157.21393499,,,6.23,41.89,3.1,7.0,13.35,,496.9,3.78,120.722537369,32.17,316.56,,68.92,7.21,48.2,128.87,5.1,23.412,160.54,19.57,204.46,21.03,,20.48,137.41,12.35,,,132.920064037,
2017-09-01,53.4659344058,22.0,9.84,90.67,17.61,55.28,52.55,113.94,71.7423428779,,15.7374004083,,79.5,28.98,,5.44942199821,3.72,,84.7474093264,5.94,6.57,5.85,18.57,,20.59,15.53,88.91,95.68,108.22,,158.045240041,,,6.07,41.62,3.07,6.58,14.25,,504.0,3.87,119.542425314,32.32,321.01,,75.18,7.21,49.0,128.93,5.0,23.286,162.24,18.86,207.15,21.51,,20.56,138.03,12.42,,,133.765373917,
2017-09-05,53.2900320679,21.6,9.81,90.49,16.86,55.95,51.88,112.22,70.7229591403,,15.600302468,,75.0,28.22,,5.29874673559,3.72,,81.25,5.81,6.46,6.15,18.34,,20.04,15.55,86.8,96.95,107.45,,156.303036903,,,6.42,41.3,3.105,6.8,13.55,,494.36,3.98,118.157500422,31.93,315.83,,73.9,7.21,48.15,130.87,4.93,23.134,159.07,18.3,207.22,21.72,,20.2,135.34,12.5,,,132.605530129,
2017-09-06,53.6083315364,22.0,9.52,89.84,16.77,53.95,51.9,113.58,71.0570428862,,15.6147338301,,75.0,28.17,,5.32385927936,3.67,,81.9300518135,5.99,6.31,6.19,18.27,,19.69,15.52,86.02,96.25,107.86,,157.753398906,,,6.24,42.35,3.11,6.74,12.95,,500.22,4.0,118.654903024,31.71,317.36,,76.66,7.07,48.1,133.55,4.96,22.958,157.08,17.24,207.42,21.24,,18.47,135.86,12.78,,,132.979039145,
2017-09-07,53.8763731941,23.6,9.42,90.43,16.97,53.05,54.19,116.62,73.21573786,,15.6724592787,,73.2,25.66,,5.34897182313,4.04,,83.6787564767,6.08,6.24,6.56,18.42,,20.2,15.6,72.53,96.74,109.25,,159.813974192,,,6.24,42.99,3.1,7.55,13.6,,471.92,4.19,117.640591836,32.17,323.9,,74.81,7.14,48.8,135.48,5.97,23.296,159.41,16.99,210.2,21.55,,19.1,134.34,13.15,,,133.745715548,
2017-09-08,53.8344916851,23.2,9.38,90.1,17.16,52.28,52.99,115.1,72.8987866138,,15.701322003,,72.6,25.97,,5.36571351898,4.16,,80.829015544,6.05,6.18,7.11,18.94,,20.09,15.69,73.69,97.0,108.18,,159.752068497,,,6.0,42.46,2.65,8.93,13.45,,471.49,4.12,116.94812939,32.0,326.33,,72.6,7.455,49.1,136.68,5.85,23.446,158.83,17.18,209.68,22.2,,18.74,129.46,13.1,,,133.11664773,
2017-09-11,54.5548536401,23.0,9.38,90.36,17.44,48.5,53.64,115.98,72.4019441199,,15.8384199432,,74.7,26.24,,5.54150132537,4.13,,82.189119171,6.03,6.06,7.14,18.22,,19.98,15.65,78.68,96.94,108.57,,164.925615888,,,5.98,42.79,2.62,8.85,13.3,,445.11,4.23,118.54762011,32.2,326.54,,70.1,7.77,49.9,136.39,5.75,23.484,157.81,16.06,212.24,22.45,,19.15,124.95,13.33,,,133.53930267,
2017-09-12,54.8312715996,22.8,9.42,91.91,16.23,48.37,53.15,114.71,72.39337787,,15.9466551592,,76.5,26.95,,5.56661386914,4.11,,82.8367875648,6.0,6.07,7.08,17.16,,19.93,16.43,79.49,97.52,109.26,,168.914111398,,,5.92,42.78,2.55,8.5,13.05,,444.48,4.2,119.327859485,32.28,329.69,,70.62,7.77,49.85,137.92,5.23,23.112,156.82,15.49,213.93,21.31,,18.92,123.15,13.21,,,134.119224565,
2017-09-13,54.8228952978,23.8,9.41,92.75,16.6,52.78,53.4,112.53,71.6823791286,,15.8744983486,,78.0,27.11,,5.55824302122,4.26,,81.8005181347,5.92,6.24,6.73,16.91,,21.08,16.57,80.57,96.57,107.53,,167.7644342,,,5.9,42.11,2.52,8.87,13.4,,437.74,4.31,119.796003111,32.05,324.05,,75.61,7.84,51.6,137.94,5.36,23.21,156.8,16.7,213.43,21.69,,19.04,123.59,13.26,,,133.342718977,
2017-09-14,55.7777937033,23.0,9.24,91.23,16.6,56.56,53.14,111.59,70.9371153877,,15.7879101758,,78.9,27.24,,5.60846810876,4.1,,85.3950777202,5.92,5.99,6.74,17.1,,21.1,16.25,78.15,95.45,106.31,,167.53449876,,,5.85,41.65,2.49,8.86,13.95,,441.26,4.23,120.010568939,32.27,323.66,,75.99,7.7,52.1,135.3,5.15,23.3,153.38,16.48,211.04,21.86,,19.1,119.76,13.04,,,132.261508666,
2017-09-15,55.8115370752,22.8,9.06,91.91,17.31,57.82,53.79,111.34,70.9974580548,,15.809557219,,72.9,27.57,,5.57498471707,4.12,,85.2331606218,5.97,6.21,6.32,17.45,,20.94,15.85,76.21,94.47,106.02,,165.792295621,,,6.04,42.75,2.52,8.77,14.15,,433.45,4.16,118.576879086,32.01,321.26,,80.9,7.84,52.4,134.7,5.15,22.75,153.61,16.09,210.72,22.68,,19.19,119.15,12.99,,,131.966633126,
2017-09-18,55.6681277447,22.4,8.92,91.98,17.52,62.88,52.89,113.39,71.5233012968,,15.809557219,,69.6,27.58,,5.61683895668,4.11,,86.1722797927,6.0,6.29,6.45,17.6,,21.37,15.87,76.0,95.07,107.29,,164.907928546,,,5.95,42.49,2.52,8.47,14.75,,434.64,4.25,118.713420977,32.11,318.18,,82.77,7.49,52.75,135.15,5.42,23.144,153.2,17.17,209.4,22.81,,19.07,118.4,12.7,,,131.809366172,
2017-09-19,55.6343843729,22.8,8.89,92.1,17.87,63.86,51.79,112.47,70.9371153877,,16.0115962889,,72.0,27.92,,5.68380574007,4.23,,84.3911917098,6.07,6.18,6.24,17.53,,22.03,16.1,75.04,95.0,105.68,,164.775273485,,,5.66,42.79,2.54,8.28,14.45,,431.38,4.21,118.888974837,32.23,317.93,,85.14,7.42,53.5,136.18,5.43,23.09,153.0,16.67,204.95,22.7,,18.75,117.09,12.63,,,130.934568738,
2017-09-20,55.4994108854,23.0,8.91,92.57,17.65,61.86,52.84,110.61,71.2388287233,,15.9971649267,,75.9,28.27,,5.64195150045,4.19,,84.7150259067,6.05,6.12,6.37,17.28,,22.54,15.73,113.84,94.64,105.8,,166.411352574,,,5.65,43.4,2.79,8.28,14.35,,438.17,4.13,118.255030344,31.96,319.0,,86.25,7.56,53.9,136.38,5.27,22.898,152.72,16.11,203.09,23.77,,18.92,114.87,12.32,,,131.809366172,
2017-09-21,55.339129869,23.2,8.96,93.42,17.57,62.46,52.36,111.68,71.2215879612,,15.9791257241,,77.403,28.01,,5.68380574007,4.1,,82.8044041451,6.29,6.06,6.46,16.88,,23.16,15.47,112.92,94.22,105.38,,165.058270949,,,5.41,45.0,2.69,8.41,14.3,,433.45,3.94,118.216018375,31.87,315.03,,84.89,7.7,52.9,135.81,5.27,22.748,152.06,15.46,200.24,25.75,,19.02,115.05,12.16,,,131.347394493,
2017-09-22,54.9426452495,23.2,9.09,94.95,17.51,62.28,52.48,110.97,71.7819127273,,15.9718624851,,74.4,24.47,,5.71728913177,4.1,,83.3873056995,6.15,6.17,6.55,17.05,,22.85,15.64,113.8,94.7,105.51,,164.280027923,,,5.5,45.96,2.69,7.93,13.75,,432.72,4.12,118.401325227,32.19,318.46,,85.14,7.84,51.35,135.55,5.24,22.974,151.26,14.93,201.41,24.7,,18.97,110.85,12.46,,,131.288419385,
2017-09-25,54.9848244643,24.2,8.99,94.39,17.75,62.66,52.97,110.68,72.0750056819,,16.0081786799,,69.0,23.35,,5.59172641291,4.13,,84.5207253886,6.29,6.25,6.45,17.33,,21.13,15.86,117.04,94.95,105.84,,164.748742472,,,5.43,45.8,2.78,8.58,13.5,,438.15,3.89,118.54762011,32.83,317.51,,85.26,7.84,51.75,135.86,5.26,22.881,149.1,15.06,201.38,23.93,,18.95,109.69,12.32,,,132.163216819,
2017-09-26,54.6305190597,23.6,8.94,93.2,17.35,63.02,52.57,112.0,72.2043113972,,16.0227051578,,70.5,23.59,,5.5498721733,4.16,,82.0272020725,6.31,6.13,6.44,17.54,,20.3,15.77,112.06,94.08,105.43,,164.13852919,,,5.41,45.82,2.74,8.08,12.9,,434.97,4.01,116.889611437,32.16,317.06,,87.51,7.77,50.5,134.85,5.18,22.064,148.46,14.63,198.44,23.4,,17.02,109.15,12.27,,,130.846106076,
2017-09-27,54.4702380433,23.2,9.11,92.71,17.92,66.14,53.37,113.0,72.2905152073,,16.0590213527,,69.3,23.75,,5.73403082761,4.36,,83.2901554404,6.37,6.33,6.39,18.07,,19.93,16.26,113.46,95.21,107.03,,163.501784896,,,5.55,47.08,2.7,8.02,13.75,,435.43,4.09,118.216018375,31.87,312.8,,100.04,7.77,51.95,134.32,5.28,21.9636,149.07,13.52,197.76,24.05,,16.77,110.31,12.93,,,130.87559363,
2017-09-28,54.2340344402,23.0,9.16,92.97,18.07,68.45,53.96,111.71,69.7475028074,,16.0299683968,,69.603,24.23,,5.78425591515,4.42,,91.4183937824,6.31,6.19,6.47,18.42,,23.14,16.15,118.27,94.96,106.93,,164.0147178,,,5.49,46.41,2.71,8.16,14.35,,435.11,4.07,117.66009782,31.44,310.0,,97.43,7.07,53.45,134.7,5.24,22.234,149.62,15.22,199.0,24.34,,17.51,113.14,12.92,,,130.865764445,
2017-09-29,54.014702523,22.8,9.37,93.07,18.17,69.67,54.41,113.88,69.8423269986,,16.0735478306,,69.6,24.23,,5.80936845892,4.41,,88.957253886,6.34,6.14,6.97,18.48,,24.01,16.16,117.49,95.07,108.02,,164.890241205,,,5.48,47.12,2.82,8.19,15.0,,447.12,3.96,117.903922625,31.5,313.12,,103.46,7.07,53.8,136.15,5.24,22.112,152.04,14.72,199.2,24.85,,17.87,116.74,12.89,,,131.838853726,
2017-10-02,54.4533663574,23.4,9.84,93.73,19.25,69.02,58.72,113.9,71.9974222528,,16.1752331761,,70.2,24.28,,5.70891828384,4.73,,81.25,6.58,6.33,7.39,18.72,,24.56,16.55,122.31,95.0,108.93,,165.526985499,,,5.69,47.94,2.78,8.71,16.2,,462.24,4.17,119.610696259,31.96,316.17,,102.39,7.35,55.65,136.01,5.33,22.43,152.23,15.87,202.23,27.33,,18.39,115.19,13.42,,,133.549131855,
2017-10-03,54.3015211839,23.0,9.9,93.21,19.0,70.18,57.94,113.74,71.7129496792,,16.1534434592,,68.4,24.41,,5.692176588,4.61,,82.6101036269,6.51,6.35,7.4,18.06,,25.54,16.33,119.9,95.1,109.32,,165.580047523,,,5.45,49.12,2.73,8.7,16.75,,455.63,4.22,119.210823579,32.03,317.39,,105.03,7.0798,56.05,137.17,5.24,22.678,152.51,16.48,202.46,30.52,,19.12,112.8,13.8,,,133.126476915,
2017-10-04,54.4955455722,23.2,9.99,93.2,23.09,67.72,58.24,114.36,71.0491803409,,16.1243905034,,68.7,25.26,,5.48290538991,4.7,,83.8082901554,6.48,6.54,7.44,17.97,,23.5,16.24,120.16,95.25,109.58,,166.782786746,,,5.28,47.99,2.6,8.74,17.0,,456.05,4.17,119.425389407,32.54,314.92,,110.58,6.93,60.1,138.63,5.26,22.678,152.51,16.18,205.77,29.72,,19.09,113.83,13.78,,,133.41152327,
2017-10-05,54.4955455722,23.2,9.65,94.42,22.06,67.06,58.34,114.71,71.9888018717,,16.204286132,,69.6,25.73,,5.60846810876,4.71,,81.6062176166,6.68,6.53,7.81,17.89,,25.0,16.1,121.39,95.6,110.12,,165.243988035,,,5.34,48.13,2.61,8.53,16.65,,463.4,4.2,119.65946122,32.97,326.74,,109.05,7.07,56.7,140.14,5.25,22.599,152.3,16.58,205.78,29.75,,19.19,113.57,13.56,,,133.53930267,
2017-10-06,54.4533663574,23.0,9.89,94.81,21.5,66.26,57.51,113.63,70.8078096724,,16.1752331761,,68.1,25.71,,5.64195150045,4.71,,82.7396373057,6.65,6.27,9.08,17.92,,25.01,16.18,122.65,95.7,109.9,,164.333089947,,,5.11,48.63,2.57,8.16,15.95,,469.95,4.12,119.532672321,34.14,327.48,,103.84,7.35,55.2,141.61,5.23,22.02,155.1,16.01,204.18,30.93,,19.3,114.7,14.31,,,133.185452023,
2017-10-09,54.2677778121,23.2,9.88,95.02,21.54,66.11,57.57,113.68,70.6698835762,,16.1824964151,,77.7,25.66,,5.6586931963,4.56,,85.1683937824,6.51,6.02,9.4,17.66,,25.02,15.48,121.5,95.79,110.46,,164.0147178,,,5.06,47.99,2.58,8.23,15.85,,469.56,4.18,118.177006406,35.04,329.01,,113.29,7.63,55.1,142.38,5.18,22.058,155.55,17.16,203.27,29.08,,19.7,113.99,13.25,,,133.008526699,
2017-10-10,54.3774437707,23.4,9.94,94.33,21.75,67.66,57.72,114.01,71.583643964,,16.2551288047,,75.3,25.94,,5.70891828384,4.74,,85.2655440415,6.44,5.91,9.84,17.53,,25.21,15.64,122.29,96.2,111.8,,164.306558935,,,5.12,48.6,2.54,8.32,15.9,,461.13,4.16,119.279094524,34.64,332.83,,114.73,7.63,55.15,143.21,5.19,22.5406,154.52,16.57,204.15,29.45,,19.45,114.77,13.32,,,133.431181639,
2017-10-11,53.8038064488,23.2,9.95,94.93,21.68,66.05,61.47,115.87,71.1784860562,,16.2623920437,,79.101,25.65,,5.60846810876,4.78,,81.25,6.29,5.72,10.92,17.35,,24.11,15.66,124.86,97.76,112.8,,162.856196931,,,4.98,48.91,2.53,7.84,16.15,,452.97,4.11,120.390935634,35.37,333.19,,108.05,7.665,56.45,143.19,5.19,22.5406,154.02,16.84,206.69,29.2,,18.8,111.62,13.18,,,133.382035716,
2017-10-12,53.8459856637,23.6,9.76,95.13,21.43,64.62,61.77,114.85,70.083697667,,16.2696552827,,76.8,24.73,,5.55824302122,4.65,,84.3264248705,6.33,5.7,11.31,17.52,,24.89,11.3,124.2,98.45,112.59,,161.626926696,,,4.94,48.07,2.59,7.76,15.9,,447.15,4.07,120.868832252,34.17,333.31,,96.07,8.19,55.825,143.36,5.19,22.616,153.98,17.48,208.24,29.28,,18.72,112.73,13.39,,,132.802113822,
2017-10-13,53.4748085731,22.8,9.8,95.12,21.26,62.91,63.0,113.63,69.9716327138,,16.2551288047,,75.0,24.76,,5.50801793368,4.64,,85.2979274611,6.24,5.55,9.11,17.46,,23.37,11.04,123.0,99.85,112.92,,161.848018465,,,4.79,47.41,2.63,7.64,14.95,,442.96,4.05,118.645150032,34.65,337.64,,94.36,8.47,54.75,143.04,5.05,22.762,152.91,16.85,206.92,28.35,,18.42,114.31,13.21,,,132.969209961,
2017-10-16,53.4326293583,22.4,9.84,94.66,20.5,64.16,62.89,115.68,68.9199462297,,16.2841817606,,73.8,29.02,,5.49664697386,4.66,,92.810880829,6.21,5.63,8.49,17.3,,22.79,10.08,121.89,99.33,114.07,,160.866371012,,,4.7,47.2,2.51,7.33,14.85,,445.68,4.06,119.513166337,34.52,335.68,,93.72,8.05,54.5,141.74,5.11,22.84,154.7,16.5,206.23,26.84,,18.44,116.6,13.16,,,132.831601376,
2017-10-17,53.3313992426,21.6,9.85,93.54,20.48,64.93,64.08,113.77,69.1699372792,,16.2914449996,,75.6,28.3,,5.52193829429,4.67,,90.8031088083,6.24,5.71,8.98,17.16,,23.2,10.39,118.7,99.67,114.23,,164.660305765,,,4.6,46.49,2.49,7.01,14.5,,442.56,4.08,120.293405712,34.26,344.47,,87.66,8.61,55.3,142.15,5.08,21.228,155.05,15.89,206.48,27.55,,18.3,115.64,12.99,,,133.450840009,
2017-10-18,53.5760386887,20.4,9.89,88.62,20.01,66.51,63.68,114.49,68.9716685158,,16.3132347165,,75.0,27.53,,5.57252093515,4.71,,90.0906735751,6.32,5.75,9.68,17.35,,23.33,10.43,117.55,100.93,114.7,,164.739898802,,,4.49,46.62,2.47,7.03,14.15,,439.37,4.17,120.088592876,34.4,344.58,,88.3,8.89,55.05,144.16,5.2,21.1332,154.76,16.34,205.62,26.94,,17.79,115.14,13.1,,,131.956803942,
2017-10-19,53.7784989199,21.2,9.7,88.13,20.09,64.21,64.01,114.36,70.3336887165,,16.3132347165,,79.8,27.46,,5.54722961472,4.47,,90.317357513,6.25,5.63,9.33,17.6,,23.95,10.53,115.63,101.82,115.35,,162.829665919,,,4.42,47.53,2.45,7.1,13.95,,440.94,4.11,120.410441619,34.3,342.42,,84.23,10.57,54.15,143.35,5.1,20.9388,154.6,16.33,205.18,28.05,,18.97,114.27,13.02,,,131.878170464,
2017-10-20,53.8881648785,21.0,9.92,87.75,20.16,64.93,63.86,113.63,70.0061142379,,16.400393584,,79.8,27.17,,5.53036873443,4.33,,92.3251295337,6.23,5.4,8.93,17.73,,24.01,10.23,114.7,103.03,115.17,,161.803800111,,,4.59,49.15,2.41,7.15,13.45,,432.98,4.18,121.180928002,34.13,338.1,,84.03,11.13,54.65,143.93,4.8,21.082,154.63,16.51,209.88,28.22,,19.07,114.19,13.2,,,130.285842551,
2017-10-23,53.4832444161,20.6,9.87,86.46,20.04,66.38,62.37,113.49,69.1095946121,,16.3749722477,,81.6,26.98,,5.44606433299,4.26,,90.9002590674,5.92,5.11,8.89,16.84,,23.87,9.78,115.57,102.16,114.91,,159.654788118,,,4.52,48.98,2.47,6.82,13.6,,432.76,4.21,120.820067291,34.14,328.55,,81.51,10.22,54.2,143.48,4.37,20.9,151.06,17.06,211.55,29.25,,19.4,113.48,12.76,,,129.067023654,
2017-10-24,53.23860497,20.6,9.44,86.29,20.09,68.87,62.36,112.83,69.049251945,,16.4407645469,,81.9,26.44,,5.55566005487,3.73,,91.4831606218,5.79,4.98,8.96,16.19,,22.75,9.21,117.07,102.33,114.81,,159.513289386,,,4.43,49.59,2.42,7.05,13.35,,426.51,4.17,120.878585244,33.52,315.73,,84.3,10.57,54.65,143.52,4.35,20.206,151.11,16.75,210.82,27.28,,19.29,114.04,12.53,,,127.956325789,
